season,game_date,player,team,position,minutes,points,rebounds,assists
2024,2024-08-30,Nyara Sabally,Liberty,F,14,7,8,1
2024,2024-08-30,Betnijah Laney-Hamilton,Liberty,G,30,8,5,2
2024,2024-08-30,Nneka Ogwumike,Storm,F,34,15,7,3
2024,2024-08-30,Gabby Williams,Storm,F,23,7,1,3
2024,2024-08-30,Ezi Magbegor,Storm,F,29,6,2,1
2024,2024-08-30,Skylar Diggins,Storm,G,33,26,2,7
2024,2024-08-30,Jewell Loyd,Storm,G,37,20,1,2
2024,2024-08-30,Joyner Holmes,Storm,F,14,2,1,1
2024,2024-08-30,Jordan Horston,Storm,F,8,0,0,0
2024,2024-08-30,Sami Whitcomb,Storm,G,10,4,2,0
2024,2024-08-30,Victoria Vivians,Storm,G,12,5,1,2
2024,2024-08-30,NaLyssa Smith,Fever,F,19,14,7,0
2024,2024-08-30,Aliyah Boston,Fever,C,22,7,5,4
2024,2024-08-30,Kelsey Mitchell,Fever,G,29,23,1,1
2024,2024-08-30,Lexie Hull,Fever,G,32,11,3,1
2024,2024-08-30,Caitlin Clark,Fever,G,32,31,4,12
2024,2024-08-30,Victaria Saxton,Fever,F,3,0,0,0
2024,2024-08-30,Temi Fagbenle,Fever,C,18,3,5,2
2024,2024-08-30,Damiris Dantas,Fever,C,18,9,3,2
2024,2024-08-30,Erica Wheeler,Fever,G,21,2,3,4
2024,2024-08-30,Kristy Wallace,Fever,G,4,0,0,0
2024,2024-08-30,Grace Berger,Fever,G,3,0,0,0
2024,2024-08-30,Michaela Onyenwere,Sky,F,28,20,6,2
2024,2024-08-30,Angel Reese,Sky,F,32,10,11,2
2024,2024-08-30,Kamilla Cardoso,Sky,C,34,6,10,5
2024,2024-08-30,Rachel Banham,Sky,G,27,14,4,4
2024,2024-08-30,Lindsay Allen,Sky,G,25,19,4,6
2024,2024-08-30,Isabelle Harrison,Sky,F,11,4,0,2
2024,2024-08-30,Brianna Turner,Sky,F,3,0,2,0
2024,2024-08-30,Moriah Jefferson,Sky,G,15,0,3,2
2024,2024-08-30,Diamond DeShields,Sky,G,12,6,2,1
2024,2024-08-30,Dana Evans,Sky,G,13,2,0,0
2024,2024-08-30,Bridget Carleton,Lynx,F,29,12,7,2
2024,2024-08-30,Alanna Smith,Lynx,F,14,0,2,2
2024,2024-08-30,Napheesa Collier,Lynx,F,31,17,10,5
2024,2024-08-30,Kayla McBride,Lynx,G,26,14,0,2
2024,2024-08-30,Courtney Williams,Lynx,G,23,8,3,3
2024,2024-08-30,Myisha Hines-Allen,Lynx,F,17,7,4,1
2024,2024-08-30,Cecilia Zandalasini,Lynx,F,16,11,0,1
2024,2024-08-30,Dorka Juhasz,Lynx,F,13,3,2,2
2024,2024-08-30,Diamond Miller,Lynx,F,9,2,3,1
2024,2024-08-30,Alissa Pili,Lynx,F,5,0,1,0
2024,2024-08-30,Natisha Hiedeman,Lynx,G,17,2,0,1
2024,2024-08-30,Natasha Howard,Wings,F,33,17,5,1
2024,2024-08-30,Satou Sabally,Wings,F,37,18,8,6
2024,2024-08-30,Teaira McCowan,Wings,C,25,11,11,0
2024,2024-08-30,Arike Ogunbowale,Wings,G,39,25,4,8
2024,2024-08-30,Jacy Sheldon,Wings,G,10,0,2,1
2024,2024-08-30,Maddy Siegrist,Wings,F,7,2,1,0
2024,2024-08-30,Kalani Brown,Wings,C,15,10,3,3
2024,2024-08-30,Jaelyn Brown,Wings,G,2,0,0,0
2024,2024-08-30,Lou Lopez Senechal,Wings,G,1,0,0,0
2024,2024-08-30,Sevgi Uzun,Wings,G,31,11,4,2
2024,2024-08-28,Breanna Stewart,Liberty,F,34,32,6,1
2024,2024-08-28,Leonie Fiebich,Liberty,F,25,6,2,1
2024,2024-08-28,Courtney Vandersloot,Liberty,G,23,2,1,13
2024,2024-08-28,Kennedy Burke,Liberty,G,18,7,3,0
2024,2024-08-28,Sabrina Ionescu,Liberty,G,33,18,5,6
2024,2024-08-28,Kayla Thornton,Liberty,F,18,5,2,0
2024,2024-08-28,Nyara Sabally,Liberty,F,28,14,10,0
2024,2024-08-28,Betnijah Laney-Hamilton,Liberty,G,20,4,3,4
2024,2024-08-28,Dearica Hamby,Sparks,F,36,21,7,5
2024,2024-08-28,Stephanie Talbot,Sparks,F,26,5,3,5
2024,2024-08-28,Azura Stevens,Sparks,F,20,10,5,1
2024,2024-08-28,Rickea Jackson,Sparks,F,36,19,3,3
2024,2024-08-28,Odyssey Sims,Sparks,G,34,14,1,7
2024,2024-08-28,Li Yueru,Sparks,C,10,4,4,0
2024,2024-08-28,Kia Nurse,Sparks,G,10,0,0,2
2024,2024-08-28,Crystal Dangerfield,Sparks,G,6,3,0,0
2024,2024-08-28,Rae Burrell,Sparks,G,23,18,5,1
2024,2024-08-28,Bridget Carleton,Lynx,F,32,9,6,5
2024,2024-08-28,Alanna Smith,Lynx,F,19,6,3,2
2024,2024-08-28,Napheesa Collier,Lynx,F,33,12,8,5
2024,2024-08-28,Kayla McBride,Lynx,G,32,19,5,3
2024,2024-08-28,Courtney Williams,Lynx,G,27,16,3,5
2024,2024-08-28,Myisha Hines-Allen,Lynx,F,20,11,5,1
2024,2024-08-28,Cecilia Zandalasini,Lynx,F,2,0,0,0
2024,2024-08-28,Dorka Juhasz,Lynx,F,7,5,2,0
2024,2024-08-28,Diamond Miller,Lynx,F,13,3,5,1
2024,2024-08-28,Alissa Pili,Lynx,F,1,0,1,0
2024,2024-08-28,Natisha Hiedeman,Lynx,G,13,8,1,3
2024,2024-08-28,Monique Billings,Mercury,F,18,4,4,2
2024,2024-08-28,Brittney Griner,Mercury,C,28,10,7,1
2024,2024-08-28,Diana Taurasi,Mercury,G,31,16,5,4
2024,2024-08-28,Natasha Cloud,Mercury,G,36,12,3,8
2024,2024-08-28,Kahleah Copper,Mercury,G,33,13,4,0
2024,2024-08-28,Mikiah Herbert Harrigan,Mercury,F,5,1,0,0
2024,2024-08-28,Natasha Mack,Mercury,F,14,4,7,0
2024,2024-08-28,Sophie Cunningham,Mercury,G,26,16,6,0
2024,2024-08-28,Celeste Taylor,Mercury,G,9,0,1,0
2024,2024-08-28,Naz Hillmon,Dream,F,24,7,3,1
2024,2024-08-28,Tina Charles,Dream,C,37,19,17,10
2024,2024-08-28,Allisha Gray,Dream,G,38,22,5,0
2024,2024-08-28,Jordin Canada,Dream,G,32,12,5,6
2024,2024-08-28,Rhyne Howard,Dream,G,40,12,1,4
2024,2024-08-28,Nia Coffey,Dream,F,16,9,3,0
2024,2024-08-28,Lorela Cubaj,Dream,F,3,0,0,0
2024,2024-08-28,Maya Caldwell,Dream,G,2,0,1,0
2024,2024-08-28,Haley Jones,Dream,G,8,0,1,2
2024,2024-08-28,Nneka Ogwumike,Storm,F,35,18,6,2
2024,2024-08-28,Gabby Williams,Storm,F,32,3,5,1
2024,2024-08-28,Ezi Magbegor,Storm,F,27,7,9,1
2024,2024-08-28,Skylar Diggins,Storm,G,32,16,5,9
2024,2024-08-28,Jewell Loyd,Storm,G,37,28,6,3
2024,2024-08-28,Joyner Holmes,Storm,F,5,2,0,1
2024,2024-08-28,Mercedes Russell,Storm,C,13,7,2,0
2024,2024-08-28,Sami Whitcomb,Storm,G,11,2,4,2
2024,2024-08-28,Victoria Vivians,Storm,G,8,2,0,0
2024,2024-08-28,Aaliyah Edwards,Mystics,F,27,6,4,3
2024,2024-08-28,Stefanie Dolson,Mystics,C,26,17,6,2
2024,2024-08-28,Julie Vanloo,Mystics,G,21,6,0,1
2024,2024-08-28,Brittney Sykes,Mystics,G,26,6,3,1
2024,2024-08-28,Ariel Atkins,Mystics,G,31,15,6,5
2024,2024-08-28,Emily Engstler,Mystics,F,15,9,3,2
2024,2024-08-28,Sika Kone,Mystics,F,13,6,2,0
2024,2024-08-28,Karlie Samuelson,Mystics,G,12,3,0,0
2024,2024-08-28,Shatori Walker-Kimbrough,Mystics,G,16,4,1,2
2024,2024-08-28,Sug Sutton,Mystics,G,4,2,0,2
2024,2024-08-28,Jade Melbourne,Mystics,G,10,0,0,1
2024,2024-08-28,Michaela Onyenwere,Sky,F,24,15,2,1
2024,2024-08-28,Angel Reese,Sky,F,35,7,14,2
2024,2024-08-28,Kamilla Cardoso,Sky,C,30,10,11,6
2024,2024-08-28,Rachel Banham,Sky,G,16,3,1,0
2024,2024-08-28,Lindsay Allen,Sky,G,26,8,1,4
2024,2024-08-28,Isabelle Harrison,Sky,F,10,6,1,1
2024,2024-08-28,Brianna Turner,Sky,F,5,0,2,0
2024,2024-08-28,Moriah Jefferson,Sky,G,14,3,2,3
2024,2024-08-28,Diamond DeShields,Sky,G,16,12,1,0
2024,2024-08-28,Dana Evans,Sky,G,24,6,1,2
2024,2024-08-28,DeWanna Bonner,Sun,F,26,13,8,0
2024,2024-08-28,Alyssa Thomas,Sun,F,37,17,6,6
2024,2024-08-28,Brionna Jones,Sun,F,30,2,1,2
2024,2024-08-28,Tyasha Harris,Sun,G,20,9,0,4
2024,2024-08-28,DiJonai Carrington,Sun,G,32,19,4,2
2024,2024-08-28,Olivia Nelson-Ododa,Sun,C,10,2,3,0
2024,2024-08-28,Marina Mabrey,Sun,G,28,16,2,4
2024,2024-08-28,Veronica Burton,Sun,G,17,2,3,1
2024,2024-08-28,NaLyssa Smith,Fever,F,19,10,6,1
2024,2024-08-28,Aliyah Boston,Fever,C,38,10,6,8
2024,2024-08-28,Kelsey Mitchell,Fever,G,38,23,4,3
2024,2024-08-28,Lexie Hull,Fever,G,31,17,8,3
2024,2024-08-28,Caitlin Clark,Fever,G,38,19,5,5
2024,2024-08-28,Temi Fagbenle,Fever,C,17,0,3,0
2024,2024-08-28,Damiris Dantas,Fever,C,6,0,1,0
2024,2024-08-28,Erica Wheeler,Fever,G,13,5,2,0
2024,2024-08-27,A'ja Wilson,Aces,C,37,42,6,2
2024,2024-08-27,Megan Gustafson,Aces,C,11,0,0,0
2024,2024-08-27,Chelsea Gray,Aces,G,31,15,5,2
2024,2024-08-27,Kelsey Plum,Aces,G,34,8,5,5
2024,2024-08-27,Jackie Young,Aces,G,35,17,6,6
2024,2024-08-27,Alysha Clark,Aces,F,22,5,0,0
2024,2024-08-27,Kiah Stokes,Aces,C,14,0,2,0
2024,2024-08-27,Tiffany Hayes,Aces,G,17,3,2,0
2024,2024-08-27,Natasha Howard,Wings,F,34,24,6,1
2024,2024-08-27,Satou Sabally,Wings,F,38,28,7,5
2024,2024-08-27,Teaira McCowan,Wings,C,24,8,17,0
2024,2024-08-27,Arike Ogunbowale,Wings,G,40,20,5,6
2024,2024-08-27,Jacy Sheldon,Wings,G,19,0,1,3
2024,2024-08-27,Maddy Siegrist,Wings,F,11,2,2,2
2024,2024-08-27,Kalani Brown,Wings,C,10,2,1,3
2024,2024-08-27,Jaelyn Brown,Wings,G,2,0,0,0
2024,2024-08-27,Sevgi Uzun,Wings,G,21,9,1,2
2024,2024-08-26,Breanna Stewart,Liberty,F,34,21,6,6
2024,2024-08-26,Leonie Fiebich,Liberty,F,24,4,2,1
2024,2024-08-26,Jonquel Jones,Liberty,C,30,15,7,1
2024,2024-08-26,Courtney Vandersloot,Liberty,G,25,16,6,4
2024,2024-08-26,Sabrina Ionescu,Liberty,G,30,13,4,5
2024,2024-08-26,Kayla Thornton,Liberty,F,13,0,1,0
2024,2024-08-26,Nyara Sabally,Liberty,F,10,6,4,0
2024,2024-08-26,Betnijah Laney-Hamilton,Liberty,G,27,9,1,3
2024,2024-08-26,Kennedy Burke,Liberty,G,6,0,1,1
2024,2024-08-26,Brittney Griner,Mercury,C,33,22,6,0
2024,2024-08-26,Diana Taurasi,Mercury,G,34,10,3,6
2024,2024-08-26,Natasha Cloud,Mercury,G,35,18,6,7
2024,2024-08-26,Kahleah Copper,Mercury,G,34,14,5,0
2024,2024-08-26,Sophie Cunningham,Mercury,G,32,2,5,2
2024,2024-08-26,Monique Billings,Mercury,F,16,2,3,0
2024,2024-08-26,Natasha Mack,Mercury,F,7,2,2,0
2024,2024-08-26,Celeste Taylor,Mercury,G,9,0,1,0
2024,2024-08-26,Stefanie Dolson,Mystics,C,32,5,10,3
2024,2024-08-26,Shakira Austin,Mystics,C,15,6,4,0
2024,2024-08-26,Julie Vanloo,Mystics,G,25,11,0,4
2024,2024-08-26,Brittney Sykes,Mystics,G,30,20,6,3
2024,2024-08-26,Ariel Atkins,Mystics,G,20,2,5,2
2024,2024-08-26,Emily Engstler,Mystics,F,18,12,9,3
2024,2024-08-26,Aaliyah Edwards,Mystics,F,16,2,5,0
2024,2024-08-26,Shatori Walker-Kimbrough,Mystics,G,26,11,2,1
2024,2024-08-26,Jade Melbourne,Mystics,G,19,5,1,1
2024,2024-08-26,Nneka Ogwumike,Storm,F,34,9,10,3
2024,2024-08-26,Ezi Magbegor,Storm,F,29,9,6,2
2024,2024-08-26,Jordan Horston,Storm,F,19,6,2,0
2024,2024-08-26,Skylar Diggins,Storm,G,31,10,3,8
2024,2024-08-26,Jewell Loyd,Storm,G,33,16,6,1
2024,2024-08-26,Gabby Williams,Storm,F,26,3,4,4
2024,2024-08-26,Mercedes Russell,Storm,C,17,8,1,1
2024,2024-08-26,Sami Whitcomb,Storm,G,13,11,1,1
2024,2024-08-26,Katie Lou Samuelson,Fever,F,6,0,1,3
2024,2024-08-26,NaLyssa Smith,Fever,F,27,7,6,0
2024,2024-08-26,Aliyah Boston,Fever,C,32,14,11,4
2024,2024-08-26,Kelsey Mitchell,Fever,G,38,29,7,1
2024,2024-08-26,Caitlin Clark,Fever,G,37,19,7,7
2024,2024-08-26,Temi Fagbenle,Fever,C,11,2,3,0
2024,2024-08-26,Damiris Dantas,Fever,C,10,11,1,0
2024,2024-08-26,Erica Wheeler,Fever,G,9,0,3,1
2024,2024-08-26,Lexie Hull,Fever,G,30,2,4,2
2024,2024-08-26,Naz Hillmon,Dream,F,23,2,1,1
2024,2024-08-26,Tina Charles,Dream,C,34,28,8,1
2024,2024-08-26,Allisha Gray,Dream,G,22,12,2,2
2024,2024-08-26,Jordin Canada,Dream,G,30,10,2,6
2024,2024-08-26,Rhyne Howard,Dream,G,36,16,7,2
2024,2024-08-26,Nia Coffey,Dream,F,17,5,9,2
2024,2024-08-26,Lorela Cubaj,Dream,F,6,0,2,0
2024,2024-08-26,Maya Caldwell,Dream,G,22,3,6,3
2024,2024-08-26,Haley Jones,Dream,G,10,3,1,1
2024,2024-08-25,Dearica Hamby,Sparks,F,29,21,3,5
2024,2024-08-25,Stephanie Talbot,Sparks,F,24,6,3,2
2024,2024-08-25,Azura Stevens,Sparks,F,31,15,3,3
2024,2024-08-25,Rickea Jackson,Sparks,F,37,25,3,4
2024,2024-08-25,Crystal Dangerfield,Sparks,G,9,0,0,3
2024,2024-08-25,Li Yueru,Sparks,C,20,8,3,0
2024,2024-08-25,Odyssey Sims,Sparks,G,31,26,3,10
2024,2024-08-25,Kia Nurse,Sparks,G,16,7,2,2
2024,2024-08-25,Rae Burrell,Sparks,G,3,2,1,0
2024,2024-08-25,Natasha Howard,Wings,F,34,30,7,0
2024,2024-08-25,Satou Sabally,Wings,F,36,19,5,3
2024,2024-08-25,Teaira McCowan,Wings,C,27,17,11,1
2024,2024-08-25,Arike Ogunbowale,Wings,G,40,33,4,7
2024,2024-08-25,Jacy Sheldon,Wings,G,23,2,2,8
2024,2024-08-25,Maddy Siegrist,Wings,F,12,6,1,0
2024,2024-08-25,Kalani Brown,Wings,C,1,0,0,0
2024,2024-08-25,Stephanie Soares,Wings,C,3,0,2,0
2024,2024-08-25,Jaelyn Brown,Wings,G,7,0,1,0
2024,2024-08-25,Sevgi Uzun,Wings,G,17,6,1,2
2024,2024-08-25,A'ja Wilson,Aces,C,33,20,18,2
2024,2024-08-25,Megan Gustafson,Aces,C,23,13,4,0
2024,2024-08-25,Chelsea Gray,Aces,G,29,11,8,7
2024,2024-08-25,Kelsey Plum,Aces,G,38,18,5,5
2024,2024-08-25,Jackie Young,Aces,G,28,2,2,1
2024,2024-08-25,Alysha Clark,Aces,F,23,7,2,0
2024,2024-08-25,Kiah Stokes,Aces,C,10,0,0,1
2024,2024-08-25,Tiffany Hayes,Aces,G,14,6,5,2
2024,2024-08-25,Kate Martin,Aces,G,3,0,0,0
2024,2024-08-25,Michaela Onyenwere,Sky,F,32,15,0,1
2024,2024-08-25,Angel Reese,Sky,F,37,11,22,1
2024,2024-08-25,Kamilla Cardoso,Sky,C,32,8,12,3
2024,2024-08-25,Lindsay Allen,Sky,G,34,16,3,5
2024,2024-08-25,Chennedy Carter,Sky,G,30,25,5,3
2024,2024-08-25,Isabelle Harrison,Sky,F,3,0,0,0
2024,2024-08-25,Rachel Banham,Sky,G,13,0,2,1
2024,2024-08-25,Moriah Jefferson,Sky,G,6,0,1,2
2024,2024-08-25,Diamond DeShields,Sky,G,7,0,1,1
2024,2024-08-25,Dana Evans,Sky,G,7,0,1,0
2024,2024-08-24,Katie Lou Samuelson,Fever,F,14,0,2,1
2024,2024-08-24,NaLyssa Smith,Fever,F,10,2,3,0
2024,2024-08-24,Aliyah Boston,Fever,C,36,10,15,1
2024,2024-08-24,Kelsey Mitchell,Fever,G,34,21,4,3
2024,2024-08-24,Caitlin Clark,Fever,G,38,23,5,8
2024,2024-08-24,Temi Fagbenle,Fever,C,16,4,5,0
2024,2024-08-24,Damiris Dantas,Fever,C,17,8,4,2
2024,2024-08-24,Erica Wheeler,Fever,G,8,2,0,1
2024,2024-08-24,Lexie Hull,Fever,G,26,10,2,0
2024,2024-08-24,Bridget Carleton,Lynx,F,29,16,4,4
2024,2024-08-24,Alanna Smith,Lynx,F,27,0,4,5
2024,2024-08-24,Napheesa Collier,Lynx,F,35,31,5,1
2024,2024-08-24,Kayla McBride,Lynx,G,30,19,3,4
2024,2024-08-24,Courtney Williams,Lynx,G,28,10,4,6
2024,2024-08-24,Myisha Hines-Allen,Lynx,F,20,4,2,4
2024,2024-08-24,Cecilia Zandalasini,Lynx,F,8,0,1,2
2024,2024-08-24,Dorka Juhasz,Lynx,F,5,0,1,0
2024,2024-08-24,Diamond Miller,Lynx,F,3,0,0,1
2024,2024-08-24,Natisha Hiedeman,Lynx,G,14,10,3,0
2024,2024-08-24,DeWanna Bonner,Sun,F,35,10,12,3
2024,2024-08-24,Alyssa Thomas,Sun,F,29,4,3,8
2024,2024-08-24,Brionna Jones,Sun,F,25,11,6,0
2024,2024-08-24,Tyasha Harris,Sun,G,16,5,1,1
2024,2024-08-24,DiJonai Carrington,Sun,G,29,13,3,2
2024,2024-08-24,Olivia Nelson-Ododa,Sun,C,15,12,4,0
2024,2024-08-24,Marina Mabrey,Sun,G,26,15,6,4
2024,2024-08-24,Veronica Burton,Sun,G,24,2,2,2
2024,2024-08-24,Breanna Stewart,Liberty,F,32,15,15,4
2024,2024-08-24,Leonie Fiebich,Liberty,F,33,14,5,3
2024,2024-08-24,Jonquel Jones,Liberty,C,28,10,8,2
2024,2024-08-24,Courtney Vandersloot,Liberty,G,24,7,3,5
2024,2024-08-24,Sabrina Ionescu,Liberty,G,28,12,3,3
2024,2024-08-24,Kayla Thornton,Liberty,F,23,0,4,1
2024,2024-08-24,Nyara Sabally,Liberty,F,12,3,4,0
2024,2024-08-24,Kennedy Burke,Liberty,G,14,3,2,1
2024,2024-08-24,Jaylyn Sherrod,Liberty,G,1,0,0,0
2024,2024-08-24,Marquesha Davis,Liberty,G,0,0,0,0
2024,2024-08-24,Ivana Dojkic,Liberty,G,5,0,0,0
2024,2024-08-23,Alysha Clark,Aces,F,26,3,4,4
2024,2024-08-23,A'ja Wilson,Aces,C,33,24,7,3
2024,2024-08-23,Chelsea Gray,Aces,G,24,7,2,3
2024,2024-08-23,Kelsey Plum,Aces,G,34,11,0,3
2024,2024-08-23,Jackie Young,Aces,G,35,12,2,3
2024,2024-08-23,Kiah Stokes,Aces,C,12,0,1,0
2024,2024-08-23,Megan Gustafson,Aces,C,9,5,0,0
2024,2024-08-23,Sydney Colson,Aces,G,2,0,0,0
2024,2024-08-23,Tiffany Hayes,Aces,G,22,12,1,1
2024,2024-08-23,Kate Martin,Aces,G,3,0,0,0
2024,2024-08-23,Bridget Carleton,Lynx,F,34,2,1,3
2024,2024-08-23,Alanna Smith,Lynx,F,33,15,7,4
2024,2024-08-23,Napheesa Collier,Lynx,F,38,27,18,5
2024,2024-08-23,Kayla McBride,Lynx,G,32,12,0,2
2024,2024-08-23,Courtney Williams,Lynx,G,22,13,7,4
2024,2024-08-23,Myisha Hines-Allen,Lynx,F,3,0,0,0
2024,2024-08-23,Cecilia Zandalasini,Lynx,F,9,4,0,1
2024,2024-08-23,Dorka Juhasz,Lynx,F,6,0,1,1
2024,2024-08-23,Diamond Miller,Lynx,F,8,2,0,0
2024,2024-08-23,Natisha Hiedeman,Lynx,G,15,12,3,2
2024,2024-08-23,Brittney Griner,Mercury,C,33,22,6,6
2024,2024-08-23,Diana Taurasi,Mercury,G,32,18,2,5
2024,2024-08-23,Natasha Cloud,Mercury,G,30,4,5,7
2024,2024-08-23,Kahleah Copper,Mercury,G,36,16,5,1
2024,2024-08-23,Sophie Cunningham,Mercury,G,33,6,8,3
2024,2024-08-23,Monique Billings,Mercury,F,18,5,6,1
2024,2024-08-23,Natasha Mack,Mercury,F,6,2,4,0
2024,2024-08-23,Celeste Taylor,Mercury,G,12,9,0,0
2024,2024-08-23,Naz Hillmon,Dream,F,27,4,5,0
2024,2024-08-23,Tina Charles,Dream,C,34,14,13,4
2024,2024-08-23,Allisha Gray,Dream,G,37,22,7,3
2024,2024-08-23,Jordin Canada,Dream,G,31,13,2,6
2024,2024-08-23,Rhyne Howard,Dream,G,30,16,4,3
2024,2024-08-23,Nia Coffey,Dream,F,13,2,2,1
2024,2024-08-23,Lorela Cubaj,Dream,F,6,2,1,0
2024,2024-08-23,Laeticia Amihere,Dream,F,0,0,0,0
2024,2024-08-23,Maya Caldwell,Dream,G,19,7,1,1
2024,2024-08-23,Haley Jones,Dream,G,3,0,1,1
2024,2024-08-23,Michaela Onyenwere,Sky,F,30,5,3,1
2024,2024-08-23,Angel Reese,Sky,F,37,13,20,3
2024,2024-08-23,Kamilla Cardoso,Sky,C,37,18,6,2
2024,2024-08-23,Lindsay Allen,Sky,G,30,14,1,6
2024,2024-08-23,Chennedy Carter,Sky,G,27,19,6,4
2024,2024-08-23,Isabelle Harrison,Sky,F,6,0,2,0
2024,2024-08-23,Rachel Banham,Sky,G,18,9,3,1
2024,2024-08-23,Moriah Jefferson,Sky,G,3,0,0,0
2024,2024-08-23,Diamond DeShields,Sky,G,6,0,1,1
2024,2024-08-23,Dana Evans,Sky,G,6,2,0,0
2024,2024-08-23,DeWanna Bonner,Sun,F,34,15,8,3
2024,2024-08-23,Alyssa Thomas,Sun,F,38,12,9,11
2024,2024-08-23,Brionna Jones,Sun,F,33,12,4,1
2024,2024-08-23,Tyasha Harris,Sun,G,30,6,1,2
2024,2024-08-23,DiJonai Carrington,Sun,G,24,7,3,0
2024,2024-08-23,Olivia Nelson-Ododa,Sun,C,7,4,2,0
2024,2024-08-23,Marina Mabrey,Sun,G,25,24,3,1
2024,2024-08-23,Veronica Burton,Sun,G,9,2,0,0
2024,2024-08-23,Celeste Taylor,Sun,G,NA,0,0,0
2024,2024-08-23,Dearica Hamby,Sparks,F,26,9,10,0
2024,2024-08-23,Stephanie Talbot,Sparks,F,27,6,5,3
2024,2024-08-23,Azura Stevens,Sparks,F,24,9,9,3
2024,2024-08-23,Rickea Jackson,Sparks,F,33,17,3,1
2024,2024-08-23,Crystal Dangerfield,Sparks,G,16,2,2,5
2024,2024-08-23,Li Yueru,Sparks,C,19,4,4,0
2024,2024-08-23,Odyssey Sims,Sparks,G,24,9,0,5
2024,2024-08-23,Kia Nurse,Sparks,G,11,3,0,0
2024,2024-08-23,Rae Burrell,Sparks,G,14,8,4,1
2024,2024-08-23,Zia Cooke,Sparks,G,7,7,0,0
2024,2024-08-23,Stefanie Dolson,Mystics,C,28,1,3,8
2024,2024-08-23,Shakira Austin,Mystics,C,21,14,11,2
2024,2024-08-23,Julie Vanloo,Mystics,G,21,4,1,4
2024,2024-08-23,Brittney Sykes,Mystics,G,32,28,6,5
2024,2024-08-23,Ariel Atkins,Mystics,G,30,15,4,0
2024,2024-08-23,Emily Engstler,Mystics,F,11,9,4,0
2024,2024-08-23,Aaliyah Edwards,Mystics,F,20,6,4,1
2024,2024-08-23,Shatori Walker-Kimbrough,Mystics,G,16,2,2,1
2024,2024-08-23,Sug Sutton,Mystics,G,5,0,0,0
2024,2024-08-23,Jade Melbourne,Mystics,G,18,1,1,2
2024,2024-08-22,Natasha Howard,Wings,F,33,16,8,2
2024,2024-08-22,Satou Sabally,Wings,F,36,10,7,5
2024,2024-08-22,Teaira McCowan,Wings,C,19,14,8,0
2024,2024-08-22,Arike Ogunbowale,Wings,G,40,19,6,8
2024,2024-08-22,Jacy Sheldon,Wings,G,37,8,2,2
2024,2024-08-22,Maddy Siegrist,Wings,F,7,2,1,0
2024,2024-08-22,Kalani Brown,Wings,C,15,2,4,0
2024,2024-08-22,Jaelyn Brown,Wings,G,11,0,2,0
2024,2024-08-22,Sevgi Uzun,Wings,G,3,0,0,0
2024,2024-08-22,Kayla Thornton,Liberty,F,31,16,5,2
2024,2024-08-22,Breanna Stewart,Liberty,F,35,19,7,6
2024,2024-08-22,Leonie Fiebich,Liberty,F,29,16,7,3
2024,2024-08-22,Jonquel Jones,Liberty,C,29,13,13,1
2024,2024-08-22,Courtney Vandersloot,Liberty,G,26,5,5,6
2024,2024-08-22,Nyara Sabally,Liberty,F,18,0,6,0
2024,2024-08-22,Kennedy Burke,Liberty,G,16,6,2,1
2024,2024-08-22,Jaylyn Sherrod,Liberty,G,10,4,1,2
2024,2024-08-22,Ivana Dojkic,Liberty,G,6,0,0,0
2024,2024-08-21,Bridget Carleton,Lynx,F,29,12,4,2
2024,2024-08-21,Alanna Smith,Lynx,F,24,10,4,3
2024,2024-08-21,Napheesa Collier,Lynx,F,34,23,7,4
2024,2024-08-21,Kayla McBride,Lynx,G,35,11,0,4
2024,2024-08-21,Courtney Williams,Lynx,G,30,22,7,10
2024,2024-08-21,Myisha Hines-Allen,Lynx,F,14,8,4,2
2024,2024-08-21,Cecilia Zandalasini,Lynx,F,13,8,0,0
2024,2024-08-21,Dorka Juhasz,Lynx,F,9,0,4,0
2024,2024-08-21,Diamond Miller,Lynx,F,3,2,0,0
2024,2024-08-21,Natisha Hiedeman,Lynx,G,10,2,1,3
2024,2024-08-21,Kiah Stokes,Aces,C,14,0,0,0
2024,2024-08-21,A'ja Wilson,Aces,C,33,15,9,6
2024,2024-08-21,Chelsea Gray,Aces,G,28,3,1,5
2024,2024-08-21,Kelsey Plum,Aces,G,32,20,5,2
2024,2024-08-21,Jackie Young,Aces,G,33,26,6,4
2024,2024-08-21,Alysha Clark,Aces,F,21,8,4,1
2024,2024-08-21,Megan Gustafson,Aces,C,9,3,1,0
2024,2024-08-21,Sydney Colson,Aces,G,9,0,0,1
2024,2024-08-21,Tiffany Hayes,Aces,G,22,12,2,3
2024,2024-08-21,Brittney Griner,Mercury,C,34,14,8,3
2024,2024-08-21,Diana Taurasi,Mercury,G,30,3,0,4
2024,2024-08-21,Natasha Cloud,Mercury,G,38,6,8,2
2024,2024-08-21,Kahleah Copper,Mercury,G,34,22,6,2
2024,2024-08-21,Sophie Cunningham,Mercury,G,25,3,2,2
2024,2024-08-21,Monique Billings,Mercury,F,17,9,3,0
2024,2024-08-21,Mikiah Herbert Harrigan,Mercury,F,9,2,1,1
2024,2024-08-21,Natasha Mack,Mercury,F,13,4,5,1
2024,2024-08-21,Naz Hillmon,Dream,F,34,8,8,1
2024,2024-08-21,Tina Charles,Dream,C,33,12,17,3
